sku_id,date,closing_stock_units,daily_consumption_units,days_of_cover,is_stockout,is_low_stock_alert
SKU-00477,2024-09-28,54395,949,57.3,0,0
SKU-00477,2024-09-29,53447,948,56.4,0,0
SKU-00477,2024-09-30,52503,944,55.6,0,0
SKU-00477,2024-10-01,50416,2087,24.2,0,0
SKU-00477,2024-10-02,48276,2140,22.6,0,0
SKU-00477,2024-10-03,46017,2259,20.4,0,0
SKU-00477,2024-10-04,44098,1919,23.0,0,0
SKU-00477,2024-10-05,42154,1944,21.7,0,0
SKU-00477,2024-10-06,40223,1931,20.8,0,0
SKU-00477,2024-10-07,38156,2067,18.5,0,0
SKU-00477,2024-10-08,35969,2187,16.4,0,0
SKU-00477,2024-10-09,34016,1953,17.4,0,0
SKU-00477,2024-10-10,31789,2227,14.3,0,0
SKU-00477,2024-10-11,77678,2265,34.3,0,0
SKU-00477,2024-10-12,75480,2198,34.3,0,0
SKU-00477,2024-10-13,73430,2050,35.8,0,0
SKU-00477,2024-10-14,71465,1965,36.4,0,0
SKU-00477,2024-10-15,69325,2140,32.4,0,0
SKU-00477,2024-10-16,67102,2223,30.2,0,0
SKU-00477,2024-10-17,64932,2170,29.9,0,0
SKU-00477,2024-10-18,62659,2273,27.6,0,0
SKU-00477,2024-10-19,60606,2053,29.5,0,0
SKU-00477,2024-10-20,58511,2095,27.9,0,0
SKU-00477,2024-10-21,56464,2047,27.6,0,0
SKU-00477,2024-10-22,54201,2263,24.0,0,0
SKU-00477,2024-10-23,52039,2162,24.1,0,0
SKU-00477,2024-10-24,49870,2169,23.0,0,0
SKU-00477,2024-10-25,47962,1908,25.1,0,0
SKU-00477,2024-10-26,45891,2071,22.2,0,0
SKU-00477,2024-10-27,43630,2261,19.3,0,0
SKU-00477,2024-10-28,41394,2236,18.5,0,0
SKU-00477,2024-10-29,39282,2112,18.6,0,0
SKU-00477,2024-10-30,37298,1984,18.8,0,0
SKU-00477,2024-10-31,35338,1960,18.0,0,0
SKU-00477,2024-11-01,33416,1922,17.4,0,0
SKU-00477,2024-11-02,31331,2085,15.0,0,0
SKU-00477,2024-11-03,67589,2132,31.7,0,0
SKU-00477,2024-11-04,65392,2197,29.8,0,0
SKU-00477,2024-11-05,63193,2199,28.7,0,0
SKU-00477,2024-11-06,61189,2004,30.5,0,0
SKU-00477,2024-11-07,59062,2127,27.8,0,0
SKU-00477,2024-11-08,56903,2159,26.4,0,0
SKU-00477,2024-11-09,54708,2195,24.9,0,0
SKU-00477,2024-11-10,52555,2153,24.4,0,0
SKU-00477,2024-11-11,50327,2228,22.6,0,0
SKU-00477,2024-11-12,48389,1938,25.0,0,0
SKU-00477,2024-11-13,46197,2192,21.1,0,0
SKU-00477,2024-11-14,43926,2271,19.3,0,0
SKU-00477,2024-11-15,41656,2270,18.4,0,0
SKU-00477,2024-11-16,39752,1904,20.9,0,0
SKU-00477,2024-11-17,37502,2250,16.7,0,0
SKU-00477,2024-11-18,35465,2037,17.4,0,0
SKU-00477,2024-11-19,33195,2270,14.6,0,0
SKU-00477,2024-11-20,73924,2293,32.2,0,0
SKU-00477,2024-11-21,71965,1959,36.7,0,0
SKU-00477,2024-11-22,69878,2087,33.5,0,0
SKU-00477,2024-11-23,67776,2102,32.2,0,0
SKU-00477,2024-11-24,65648,2128,30.8,0,0
SKU-00477,2024-11-25,63562,2086,30.5,0,0
SKU-00477,2024-11-26,61357,2205,27.8,0,0
SKU-00477,2024-11-27,59263,2094,28.3,0,0
SKU-00477,2024-11-28,57329,1934,29.6,0,0
SKU-00477,2024-11-29,55383,1946,28.5,0,0
SKU-00477,2024-11-30,53325,2058,25.9,0,0
SKU-00477,2024-12-01,52180,1145,45.6,0,0
SKU-00477,2024-12-02,51071,1109,46.1,0,0
SKU-00477,2024-12-03,49948,1123,44.5,0,0
SKU-00477,2024-12-04,48895,1053,46.4,0,0
SKU-00477,2024-12-05,47977,918,52.3,0,0
SKU-00477,2024-12-06,46982,995,47.2,0,0
SKU-00477,2024-12-07,45894,1088,42.2,0,0
SKU-00477,2024-12-08,45033,861,52.3,0,0
SKU-00477,2024-12-09,44057,976,45.1,0,0
SKU-00477,2024-12-10,43112,945,45.6,0,0
SKU-00477,2024-12-11,42136,976,43.2,0,0
SKU-00477,2024-12-12,41000,1136,36.1,0,0
SKU-00477,2024-12-13,39964,1036,38.6,0,0
SKU-00477,2024-12-14,39063,901,43.4,0,0
SKU-00477,2024-12-15,38059,1004,37.9,0,0
SKU-00477,2024-12-16,36930,1129,32.7,0,0
SKU-00477,2024-12-17,36072,858,42.0,0,0
SKU-00477,2024-12-18,34954,1118,31.3,0,0
SKU-00477,2024-12-19,34088,866,39.4,0,0
SKU-00477,2024-12-20,33185,903,36.7,0,0
SKU-00477,2024-12-21,32052,1133,28.3,0,0
SKU-00477,2024-12-22,75325,1122,67.1,0,0
SKU-00477,2024-12-23,74436,889,83.7,0,0
SKU-00477,2024-12-24,73471,965,76.1,0,0
SKU-00477,2024-12-25,72593,878,82.7,0,0
SKU-00477,2024-12-26,71527,1066,67.1,0,0
SKU-00477,2024-12-27,70479,1048,67.3,0,0
SKU-00477,2024-12-28,69581,898,77.5,0,0
SKU-00477,2024-12-29,68563,1018,67.4,0,0
SKU-00477,2024-12-30,67597,966,70.0,0,0
SKU-00477,2024-12-31,66590,1007,66.1,0,0
SKU-00269,2023-01-01,33784,859,39.3,0,0
SKU-00269,2023-01-02,32832,952,34.5,0,0
SKU-00269,2023-01-03,32069,763,42.0,0,0
SKU-00269,2023-01-04,31111,958,32.5,0,0
SKU-00269,2023-01-05,30354,757,40.1,0,0
SKU-00269,2023-01-06,29507,847,34.8,0,0
SKU-00269,2023-01-07,28626,881,32.5,0,0
SKU-00269,2023-01-08,27755,871,31.9,0,0
SKU-00269,2023-01-09,26995,760,35.5,0,0
SKU-00269,2023-01-10,26167,828,31.6,0,0
SKU-00269,2023-01-11,25162,1005,25.0,0,0
SKU-00269,2023-01-12,24219,943,25.7,0,0
SKU-00269,2023-01-13,23455,764,30.7,0,0
SKU-00269,2023-01-14,22494,961,23.4,0,0
SKU-00269,2023-01-15,34991,842,41.6,0,0
SKU-00269,2023-01-16,34131,860,39.7,0,0
SKU-00269,2023-01-17,33192,939,35.3,0,0
SKU-00269,2023-01-18,32410,782,41.4,0,0
SKU-00269,2023-01-19,31652,758,41.8,0,0
SKU-00269,2023-01-20,30673,979,31.3,0,0
SKU-00269,2023-01-21,29788,885,33.7,0,0
SKU-00269,2023-01-22,28859,929,31.1,0,0
SKU-00269,2023-01-23,27994,865,32.4,0,0
SKU-00269,2023-01-24,27125,869,31.2,0,0
SKU-00269,2023-01-25,26159,966,27.1,0,0
SKU-00269,2023-01-26,25215,944,26.7,0,0
SKU-00269,2023-01-27,24218,997,24.3,0,0
SKU-00269,2023-01-28,23435,783,29.9,0,0
SKU-00269,2023-01-29,22494,941,23.9,0,0
SKU-00269,2023-01-30,37527,965,38.9,0,0
SKU-00269,2023-01-31,36554,973,37.6,0,0
SKU-00269,2023-02-01,35754,800,44.7,0,0
SKU-00269,2023-02-02,34914,840,41.6,0,0
SKU-00269,2023-02-03,34019,895,38.0,0,0
SKU-00269,2023-02-04,33103,916,36.1,0,0
SKU-00269,2023-02-05,32092,1011,31.7,0,0
SKU-00269,2023-02-06,31127,965,32.3,0,0
SKU-00269,2023-02-07,30154,973,31.0,0,0
SKU-00269,2023-02-08,29275,879,33.3,0,0
SKU-00269,2023-02-09,28300,975,29.0,0,0
SKU-00269,2023-02-10,27366,934,29.3,0,0
SKU-00269,2023-02-11,26463,903,29.3,0,0
SKU-00269,2023-02-12,25629,834,30.7,0,0
SKU-00269,2023-02-13,24863,766,32.5,0,0
SKU-00269,2023-02-14,23956,907,26.4,0,0
SKU-00269,2023-02-15,23119,837,27.6,0,0
SKU-00269,2023-02-16,22173,946,23.4,0,0
SKU-00269,2023-02-17,35416,984,36.0,0,0
SKU-00269,2023-02-18,34641,775,44.7,0,0
SKU-00269,2023-02-19,33768,873,38.7,0,0
SKU-00269,2023-02-20,32867,901,36.5,0,0
SKU-00269,2023-02-21,31998,869,36.8,0,0
SKU-00269,2023-02-22,31213,785,39.8,0,0
SKU-00269,2023-02-23,30254,959,31.5,0,0
SKU-00269,2023-02-24,29352,902,32.5,0,0
SKU-00269,2023-02-25,28560,792,36.1,0,0
SKU-00269,2023-02-26,27757,803,34.6,0,0
SKU-00269,2023-02-27,26859,898,29.9,0,0
SKU-00269,2023-02-28,26058,801,32.5,0,0
SKU-00269,2023-03-01,25156,902,27.9,0,0
SKU-00269,2023-03-02,24348,808,30.1,0,0
SKU-00269,2023-03-03,23389,959,24.4,0,0
SKU-00269,2023-03-04,22387,1002,22.3,0,0
SKU-00269,2023-03-05,41764,980,42.6,0,0
SKU-00269,2023-03-06,40979,785,52.2,0,0
SKU-00269,2023-03-07,39976,1003,39.9,0,0
SKU-00269,2023-03-08,39164,812,48.2,0,0
SKU-00269,2023-03-09,38384,780,49.2,0,0
SKU-00269,2023-03-10,37417,967,38.7,0,0
SKU-00269,2023-03-11,36466,951,38.3,0,0
SKU-00269,2023-03-12,35703,763,46.8,0,0
SKU-00269,2023-03-13,34694,1009,34.4,0,0
SKU-00269,2023-03-14,33816,878,38.5,0,0
SKU-00269,2023-03-15,32990,826,39.9,0,0
SKU-00269,2023-03-16,32105,885,36.3,0,0
SKU-00269,2023-03-17,31175,930,33.5,0,0
SKU-00269,2023-03-18,30423,752,40.5,0,0
SKU-00269,2023-03-19,29497,926,31.9,0,0
SKU-00269,2023-03-20,28533,964,29.6,0,0
SKU-00269,2023-03-21,27553,980,28.1,0,0
SKU-00269,2023-03-22,26618,935,28.5,0,0
SKU-00269,2023-03-23,25804,814,31.7,0,0
SKU-00269,2023-03-24,25020,784,31.9,0,0
SKU-00269,2023-03-25,24059,961,25.0,0,0
SKU-00269,2023-03-26,23246,813,28.6,0,0
SKU-00269,2023-03-27,22290,956,23.3,0,0
SKU-00269,2023-03-28,35236,932,37.8,0,0
SKU-00269,2023-03-29,34399,837,41.1,0,0
SKU-00269,2023-03-30,33614,785,42.8,0,0
SKU-00269,2023-03-31,32650,964,33.9,0,0
SKU-00269,2023-04-01,31866,784,40.6,0,0
SKU-00269,2023-04-02,31104,762,40.8,0,0
SKU-00269,2023-04-03,30182,922,32.7,0,0
SKU-00269,2023-04-04,29247,935,31.3,0,0
SKU-00269,2023-04-05,28378,869,32.7,0,0
SKU-00269,2023-04-06,27465,913,30.1,0,0
SKU-00269,2023-04-07,26486,979,27.1,0,0
SKU-00269,2023-04-08,25670,816,31.5,0,0
SKU-00269,2023-04-09,24695,975,25.3,0,0
SKU-00269,2023-04-10,23934,761,31.5,0,0
SKU-00269,2023-04-11,22979,955,24.1,0,0
SKU-00269,2023-04-12,36142,933,38.7,0,0
SKU-00269,2023-04-13,35258,884,39.9,0,0
SKU-00269,2023-04-14,34464,794,43.4,0,0
SKU-00269,2023-04-15,33472,992,33.7,0,0
SKU-00269,2023-04-16,32622,850,38.4,0,0
SKU-00269,2023-04-17,31625,997,31.7,0,0
SKU-00269,2023-04-18,30701,924,33.2,0,0
SKU-00269,2023-04-19,29709,992,29.9,0,0
SKU-00269,2023-04-20,28700,1009,28.4,0,0
SKU-00269,2023-04-21,27741,959,28.9,0,0
SKU-00269,2023-04-22,26987,754,35.8,0,0
SKU-00269,2023-04-23,26064,923,28.2,0,0
SKU-00269,2023-04-24,25049,1015,24.7,0,0
SKU-00269,2023-04-25,24235,814,29.8,0,0
SKU-00269,2023-04-26,23232,1003,23.2,0,0
SKU-00269,2023-04-27,22355,877,25.5,0,0
SKU-00269,2023-04-28,37976,753,50.4,0,0
SKU-00269,2023-04-29,37143,833,44.6,0,0
SKU-00269,2023-04-30,36346,797,45.6,0,0
SKU-00269,2023-05-01,35487,859,41.3,0,0
SKU-00269,2023-05-02,34662,825,42.0,0,0
SKU-00269,2023-05-03,33819,843,40.1,0,0
SKU-00269,2023-05-04,32958,861,38.3,0,0
SKU-00269,2023-05-05,32199,759,42.4,0,0
SKU-00269,2023-05-06,31326,873,35.9,0,0
SKU-00269,2023-05-07,30567,759,40.3,0,0
SKU-00269,2023-05-08,29647,920,32.2,0,0
SKU-00269,2023-05-09,28731,916,31.4,0,0
SKU-00269,2023-05-10,27856,875,31.8,0,0
SKU-00269,2023-05-11,27086,770,35.2,0,0
SKU-00269,2023-05-12,26312,774,34.0,0,0
SKU-00269,2023-05-13,25494,818,31.2,0,0
SKU-00269,2023-05-14,24626,868,28.4,0,0
SKU-00269,2023-05-15,23859,767,31.1,0,0
SKU-00269,2023-05-16,23004,855,26.9,0,0
SKU-00269,2023-05-17,43716,927,47.2,0,0
SKU-00269,2023-05-18,42824,892,48.0,0,0
SKU-00269,2023-05-19,41865,959,43.7,0,0
SKU-00269,2023-05-20,41085,780,52.7,0,0
SKU-00269,2023-05-21,40253,832,48.4,0,0
SKU-00269,2023-05-22,39310,943,41.7,0,0
SKU-00269,2023-05-23,38308,1002,38.2,0,0
SKU-00269,2023-05-24,37489,819,45.8,0,0
SKU-00269,2023-05-25,36587,902,40.6,0,0
SKU-00269,2023-05-26,35813,774,46.3,0,0
SKU-00269,2023-05-27,35019,794,44.1,0,0
SKU-00269,2023-05-28,34041,978,34.8,0,0
SKU-00269,2023-05-29,33038,1003,32.9,0,0
SKU-00269,2023-05-30,32183,855,37.6,0,0
SKU-00269,2023-05-31,31393,790,39.7,0,0
SKU-00269,2023-06-01,30669,724,42.4,0,0
SKU-00269,2023-06-02,29997,672,44.6,0,0
SKU-00269,2023-06-03,29283,714,41.0,0,0
SKU-00269,2023-06-04,28595,688,41.6,0,0
SKU-00269,2023-06-05,27817,778,35.8,0,0
SKU-00269,2023-06-06,27098,719,37.7,0,0
SKU-00269,2023-06-07,26346,752,35.0,0,0
SKU-00269,2023-06-08,25595,751,34.1,0,0
SKU-00269,2023-06-09,24853,742,33.5,0,0
SKU-00269,2023-06-10,24183,670,36.1,0,0
SKU-00269,2023-06-11,23450,733,32.0,0,0
SKU-00269,2023-06-12,22739,711,32.0,0,0
SKU-00269,2023-06-13,40219,792,50.8,0,0
SKU-00269,2023-06-14,39449,770,51.2,0,0
SKU-00269,2023-06-15,38736,713,54.3,0,0
SKU-00269,2023-06-16,37993,743,51.1,0,0
SKU-00269,2023-06-17,37325,668,55.9,0,0
SKU-00269,2023-06-18,36645,680,53.9,0,0
SKU-00269,2023-06-19,35922,723,49.7,0,0
SKU-00269,2023-06-20,35229,693,50.8,0,0
SKU-00269,2023-06-21,34524,705,49.0,0,0
SKU-00269,2023-06-22,33862,662,51.2,0,0
SKU-00269,2023-06-23,33127,735,45.1,0,0
SKU-00269,2023-06-24,32430,697,46.5,0,0
SKU-00269,2023-06-25,31746,684,46.4,0,0
SKU-00269,2023-06-26,30981,765,40.5,0,0
SKU-00269,2023-06-27,30280,701,43.2,0,0
SKU-00269,2023-06-28,29531,749,39.4,0,0
SKU-00269,2023-06-29,28865,666,43.3,0,0
SKU-00269,2023-06-30,28094,771,36.4,0,0
SKU-00269,2023-07-01,27320,774,35.3,0,0
SKU-00269,2023-07-02,26641,679,39.2,0,0
SKU-00269,2023-07-03,25909,732,35.4,0,0
SKU-00269,2023-07-04,25153,756,33.3,0,0
SKU-00269,2023-07-05,24433,720,33.9,0,0
SKU-00269,2023-07-06,23753,680,34.9,0,0
SKU-00269,2023-07-07,23017,736,31.3,0,0
SKU-00269,2023-07-08,22288,729,30.6,0,0
SKU-00269,2023-07-09,42801,735,58.2,0,0
SKU-00269,2023-07-10,42074,727,57.9,0,0
SKU-00269,2023-07-11,41294,780,52.9,0,0
SKU-00269,2023-07-12,40555,739,54.9,0,0
SKU-00269,2023-07-13,39761,794,50.1,0,0
SKU-00269,2023-07-14,39078,683,57.2,0,0
SKU-00269,2023-07-15,38287,791,48.4,0,0
SKU-00269,2023-07-16,37505,782,48.0,0,0
SKU-00269,2023-07-17,36760,745,49.3,0,0
SKU-00269,2023-07-18,36031,729,49.4,0,0
SKU-00269,2023-07-19,35345,686,51.5,0,0
SKU-00269,2023-07-20,34567,778,44.4,0,0
SKU-00269,2023-07-21,33873,694,48.8,0,0
SKU-00269,2023-07-22,33176,697,47.6,0,0
SKU-00269,2023-07-23,32507,669,48.6,0,0
SKU-00269,2023-07-24,31840,667,47.7,0,0
SKU-00269,2023-07-25,31068,772,40.2,0,0
SKU-00269,2023-07-26,30345,723,42.0,0,0
SKU-00269,2023-07-27,29671,674,44.0,0,0
SKU-00269,2023-07-28,28899,772,37.4,0,0
SKU-00269,2023-07-29,28189,710,39.7,0,0
SKU-00269,2023-07-30,27497,692,39.7,0,0
SKU-00269,2023-07-31,26790,707,37.9,0,0
SKU-00269,2023-08-01,26093,697,37.4,0,0
SKU-00269,2023-08-02,25424,669,38.0,0,0
SKU-00269,2023-08-03,24680,744,33.2,0,0
SKU-00269,2023-08-04,23942,738,32.4,0,0
SKU-00269,2023-08-05,23270,672,34.6,0,0
SKU-00269,2023-08-06,22540,730,30.9,0,0
SKU-00269,2023-08-07,36243,761,47.6,0,0
SKU-00269,2023-08-08,35549,694,51.2,0,0
SKU-00269,2023-08-09,34866,683,51.0,0,0
SKU-00269,2023-08-10,34095,771,44.2,0,0
SKU-00269,2023-08-11,33429,666,50.2,0,0
SKU-00269,2023-08-12,32691,738,44.3,0,0
SKU-00269,2023-08-13,32012,679,47.1,0,0
SKU-00269,2023-08-14,31295,717,43.6,0,0
SKU-00269,2023-08-15,30541,754,40.5,0,0
SKU-00269,2023-08-16,29850,691,43.2,0,0
SKU-00269,2023-08-17,29060,790,36.8,0,0
SKU-00269,2023-08-18,28310,750,37.7,0,0
SKU-00269,2023-08-19,27603,707,39.0,0,0
SKU-00269,2023-08-20,26878,725,37.1,0,0
SKU-00269,2023-08-21,26096,782,33.4,0,0
SKU-00269,2023-08-22,25319,777,32.6,0,0
SKU-00269,2023-08-23,24565,754,32.6,0,0
SKU-00269,2023-08-24,23776,789,30.1,0,0
SKU-00269,2023-08-25,23010,766,30.0,0,0
SKU-00269,2023-08-26,22253,757,29.4,0,0
SKU-00269,2023-08-27,42037,673,62.5,0,0
SKU-00269,2023-08-28,41255,782,52.8,0,0
SKU-00269,2023-08-29,40500,755,53.6,0,0
SKU-00269,2023-08-30,39816,684,58.2,0,0
SKU-00269,2023-08-31,39150,666,58.8,0,0
SKU-00269,2023-09-01,38142,1008,37.8,0,0
SKU-00269,2023-09-02,37241,901,41.3,0,0
SKU-00269,2023-09-03,36458,783,46.6,0,0
SKU-00269,2023-09-04,35672,786,45.4,0,0
SKU-00269,2023-09-05,34892,780,44.7,0,0
SKU-00269,2023-09-06,33991,901,37.7,0,0
SKU-00269,2023-09-07,33222,769,43.2,0,0
SKU-00269,2023-09-08,32452,770,42.1,0,0
SKU-00269,2023-09-09,31622,830,38.1,0,0
SKU-00269,2023-09-10,30741,881,34.9,0,0
SKU-00269,2023-09-11,29966,775,38.7,0,0
SKU-00269,2023-09-12,29024,942,30.8,0,0
SKU-00269,2023-09-13,28097,927,30.3,0,0
SKU-00269,2023-09-14,27265,832,32.8,0,0
SKU-00269,2023-09-15,26271,994,26.4,0,0
SKU-00269,2023-09-16,25367,904,28.1,0,0
SKU-00269,2023-09-17,24481,886,27.6,0,0
SKU-00269,2023-09-18,23554,927,25.4,0,0
SKU-00269,2023-09-19,22651,903,25.1,0,0
SKU-00269,2023-09-20,40833,926,44.1,0,0
SKU-00269,2023-09-21,40014,819,48.9,0,0
SKU-00269,2023-09-22,39244,770,51.0,0,0
SKU-00269,2023-09-23,38279,965,39.7,0,0
SKU-00269,2023-09-24,37336,943,39.6,0,0
SKU-00269,2023-09-25,36343,993,36.6,0,0
SKU-00269,2023-09-26,35504,839,42.3,0,0
SKU-00269,2023-09-27,34704,800,43.4,0,0
SKU-00269,2023-09-28,33798,906,37.3,0,0
SKU-00269,2023-09-29,33014,784,42.1,0,0
SKU-00269,2023-09-30,32000,1014,31.6,0,0
SKU-00269,2023-10-01,30200,1800,16.8,0,0
SKU-00269,2023-10-02,28316,1884,15.0,0,0
SKU-00269,2023-10-03,26352,1964,13.4,0,0
SKU-00269,2023-10-04,24586,1766,13.9,0,0
SKU-00269,2023-10-05,22596,1990,11.4,0,0
SKU-00269,2023-10-06,35432,1804,19.6,0,0
SKU-00269,2023-10-07,33535,1897,17.7,0,0
SKU-00269,2023-10-08,31711,1824,17.4,0,0
SKU-00269,2023-10-09,29941,1770,16.9,0,0
SKU-00269,2023-10-10,27984,1957,14.3,0,0
SKU-00269,2023-10-11,26242,1742,15.1,0,0
SKU-00269,2023-10-12,24249,1993,12.2,0,0
SKU-00269,2023-10-13,22557,1692,13.3,0,0
SKU-00269,2023-10-14,37344,1685,22.2,0,0
SKU-00269,2023-10-15,35536,1808,19.7,0,0
SKU-00269,2023-10-16,33540,1996,16.8,0,0
SKU-00269,2023-10-17,31740,1800,17.6,0,0
SKU-00269,2023-10-18,29817,1923,15.5,0,0
SKU-00269,2023-10-19,28074,1743,16.1,0,0
SKU-00269,2023-10-20,26214,1860,14.1,0,0
SKU-00269,2023-10-21,24246,1968,12.3,0,0
SKU-00269,2023-10-22,22545,1701,13.3,0,0
SKU-00269,2023-10-23,34682,1756,19.8,0,0
SKU-00269,2023-10-24,32880,1802,18.2,0,0
SKU-00269,2023-10-25,31055,1825,17.0,0,0
SKU-00269,2023-10-26,29045,2010,14.5,0,0
SKU-00269,2023-10-27,27325,1720,15.9,0,0
SKU-00269,2023-10-28,25455,1870,13.6,0,0
SKU-00269,2023-10-29,23451,2004,11.7,0,0
SKU-00269,2023-10-30,43499,1809,24.0,0,0
SKU-00269,2023-10-31,41713,1786,23.4,0,0
SKU-00269,2023-11-01,39789,1924,20.7,0,0
SKU-00269,2023-11-02,37991,1798,21.1,0,0
SKU-00269,2023-11-03,36138,1853,19.5,0,0
SKU-00269,2023-11-04,34316,1822,18.8,0,0
SKU-00269,2023-11-05,32421,1895,17.1,0,0
SKU-00269,2023-11-06,30560,1861,16.4,0,0
SKU-00269,2023-11-07,28616,1944,14.7,0,0
SKU-00269,2023-11-08,26612,2004,13.3,0,0
SKU-00269,2023-11-09,24645,1967,12.5,0,0
SKU-00269,2023-11-10,22622,2023,11.2,0,0
SKU-00269,2023-11-11,36527,1788,20.4,0,0
SKU-00269,2023-11-12,34689,1838,18.9,0,0
SKU-00269,2023-11-13,32991,1698,19.4,0,0
SKU-00269,2023-11-14,31062,1929,16.1,0,0
SKU-00269,2023-11-15,29100,1962,14.8,0,0
SKU-00269,2023-11-16,27314,1786,15.3,0,0
SKU-00269,2023-11-17,25421,1893,13.4,0,0
SKU-00269,2023-11-18,23437,1984,11.8,0,0
SKU-00269,2023-11-19,36336,1963,18.5,0,0
SKU-00269,2023-11-20,34557,1779,19.4,0,0
SKU-00269,2023-11-21,32529,2028,16.0,0,0
SKU-00269,2023-11-22,30669,1860,16.5,0,0
SKU-00269,2023-11-23,28772,1897,15.2,0,0
SKU-00269,2023-11-24,26870,1902,14.1,0,0
SKU-00269,2023-11-25,25030,1840,13.6,0,0
SKU-00269,2023-11-26,23243,1787,13.0,0,0
SKU-00269,2023-11-27,34850,1708,20.4,0,0
SKU-00269,2023-11-28,33134,1716,19.3,0,0
SKU-00269,2023-11-29,31328,1806,17.3,0,0
SKU-00269,2023-11-30,29384,1944,15.1,0,0
SKU-00269,2023-12-01,28485,899,31.7,0,0
SKU-00269,2023-12-02,27606,879,31.4,0,0
SKU-00269,2023-12-03,26820,786,34.1,0,0
SKU-00269,2023-12-04,26062,758,34.4,0,0
SKU-00269,2023-12-05,25253,809,31.2,0,0
SKU-00269,2023-12-06,24246,1007,24.1,0,0
SKU-00269,2023-12-07,23287,959,24.3,0,0
SKU-00269,2023-12-08,22453,834,26.9,0,0
SKU-00269,2023-12-09,41162,841,48.9,0,0
SKU-00269,2023-12-10,40314,848,47.5,0,0
SKU-00269,2023-12-11,39367,947,41.6,0,0
SKU-00269,2023-12-12,38352,1015,37.8,0,0
SKU-00269,2023-12-13,37354,998,37.4,0,0
SKU-00269,2023-12-14,36487,867,42.1,0,0
SKU-00269,2023-12-15,35603,884,40.3,0,0
SKU-00269,2023-12-16,34679,924,37.5,0,0
SKU-00269,2023-12-17,33711,968,34.8,0,0
SKU-00269,2023-12-18,32940,771,42.7,0,0
SKU-00269,2023-12-19,32069,871,36.8,0,0
SKU-00269,2023-12-20,31163,906,34.4,0,0
SKU-00269,2023-12-21,30248,915,33.1,0,0
SKU-00269,2023-12-22,29491,757,39.0,0,0
SKU-00269,2023-12-23,28547,944,30.2,0,0
SKU-00269,2023-12-24,27726,821,33.8,0,0
SKU-00269,2023-12-25,26837,889,30.2,0,0
SKU-00269,2023-12-26,25930,907,28.6,0,0
SKU-00269,2023-12-27,25160,770,32.7,0,0
SKU-00269,2023-12-28,24257,903,26.9,0,0
SKU-00269,2023-12-29,23279,978,23.8,0,0
SKU-00269,2023-12-30,22265,1014,22.0,0,0
SKU-00269,2023-12-31,43049,944,45.6,0,0
SKU-00269,2024-01-01,42131,918,45.9,0,0
SKU-00269,2024-01-02,41268,863,47.8,0,0
SKU-00269,2024-01-03,40311,957,42.1,0,0
SKU-00269,2024-01-04,39432,879,44.9,0,0
SKU-00269,2024-01-05,38678,754,51.3,0,0
SKU-00269,2024-01-06,37927,751,50.5,0,0
SKU-00269,2024-01-07,37150,777,47.8,0,0
SKU-00269,2024-01-08,36303,847,42.9,0,0
SKU-00269,2024-01-09,35452,851,41.7,0,0
SKU-00269,2024-01-10,34631,821,42.2,0,0
SKU-00269,2024-01-11,33774,857,39.4,0,0
SKU-00269,2024-01-12,33008,766,43.1,0,0
SKU-00269,2024-01-13,32219,789,40.8,0,0
SKU-00269,2024-01-14,31379,840,37.4,0,0
SKU-00269,2024-01-15,30500,879,34.7,0,0
SKU-00269,2024-01-16,29666,834,35.6,0,0
SKU-00269,2024-01-17,28702,964,29.8,0,0
SKU-00269,2024-01-18,27735,967,28.7,0,0
SKU-00269,2024-01-19,26720,1015,26.3,0,0
SKU-00269,2024-01-20,25784,936,27.5,0,0
SKU-00269,2024-01-21,24820,964,25.7,0,0
SKU-00269,2024-01-22,23875,945,25.3,0,0
SKU-00269,2024-01-23,22961,914,25.1,0,0
SKU-00269,2024-01-24,38723,983,39.4,0,0
SKU-00269,2024-01-25,37885,838,45.2,0,0
SKU-00269,2024-01-26,36989,896,41.3,0,0
SKU-00269,2024-01-27,36195,794,45.6,0,0
SKU-00269,2024-01-28,35309,886,39.9,0,0
SKU-00269,2024-01-29,34468,841,41.0,0,0
SKU-00269,2024-01-30,33587,881,38.1,0,0
SKU-00269,2024-01-31,32809,778,42.2,0,0
SKU-00269,2024-02-01,31859,950,33.5,0,0
SKU-00269,2024-02-02,31075,784,39.6,0,0
SKU-00269,2024-02-03,30237,838,36.1,0,0
SKU-00269,2024-02-04,29385,852,34.5,0,0
SKU-00269,2024-02-05,28416,969,29.3,0,0
SKU-00269,2024-02-06,27627,789,35.0,0,0
SKU-00269,2024-02-07,26783,844,31.7,0,0
SKU-00269,2024-02-08,25949,834,31.1,0,0
SKU-00269,2024-02-09,25020,929,26.9,0,0
SKU-00269,2024-02-10,24238,782,31.0,0,0
SKU-00269,2024-02-11,23257,981,23.7,0,0
SKU-00269,2024-02-12,22309,948,23.5,0,0
SKU-00269,2024-02-13,35530,852,41.7,0,0
SKU-00269,2024-02-14,34554,976,35.4,0,0
SKU-00269,2024-02-15,33636,918,36.6,0,0
SKU-00269,2024-02-16,32665,971,33.6,0,0
SKU-00269,2024-02-17,31840,825,38.6,0,0
SKU-00269,2024-02-18,30977,863,35.9,0,0
SKU-00269,2024-02-19,29963,1014,29.5,0,0
SKU-00269,2024-02-20,29125,838,34.8,0,0
